Acession, Length, Host, Protein, Subtype, Country, Region, Year, Month, Day, Virus, Age
ABD15690,759,Human,PB2,H3N2,New Zealand,S,2000,11,29,Influenza A virus (A/Canterbury/103/2000(H3N2))XX,30
ABC42725,757,Human,PB1,H3N2,New Zealand,S,2004,09,09,Influenza A virus (A/Canterbury/103/2004(H3N2))XX,28
ABC42725,757,Human,PB1,H3N2,New Zealand,S,2004,09,09,Influenza A virus (A/Canterbury/103/2004(H3N2))XX,28
ABC42726,90,Human,PB1-F2,H3N2,New Zealand,S,2004,09,09,Influenza A virus (A/Canterbury/103/2004(H3N2))XX,28
ABC42726,90,Human,PB1-F2,H3N2,New Zealand,S,2004,09,09,Influenza A virus (A/Canterbury/103/2004(H3N2))XX,28
ABC42728,566,Human,HA,H3N2,New Zealand,S,2004,09,07,Influenza A virus (A/Canterbury/104/2004(H3N2))XX,78
ABC42728,566,Human,HA,H3N2,New Zealand,S,2004,09,07,Influenza A virus (A/Canterbury/104/2004(H3N2))XX,78
ABC42742,469,Human,NA,H3N2,New Zealand,S,2004,09,07,Influenza A virus (A/Canterbury/105/2004(H3N2))XX,60
ABC42742,469,Human,NA,H3N2,New Zealand,S,2004,09,07,Influenza A virus (A/Canterbury/105/2004(H3N2))XX,60
ABC42743,498,Human,NP,H3N2,New Zealand,S,2004,09,07,Influenza A virus (A/Canterbury/105/2004(H3N2))XX,60
ABC42743,498,Human,NP,H3N2,New Zealand,S,2004,09,07,Influenza A virus (A/Canterbury/105/2004(H3N2))XX,60
ABC42749,759,Human,PB2,H3N2,New Zealand,S,2004,09,07,Influenza A virus (A/Canterbury/105/2004(H3N2))XX,60
ABC42749,759,Human,PB2,H3N2,New Zealand,S,2004,09,07,Influenza A virus (A/Canterbury/105/2004(H3N2))XX,60
ABC42765,498,Human,NP,H3N2,New Zealand,S,2004,09,12,Influenza A virus (A/Canterbury/107/2004(H3N2))XX,52
ABC42765,498,Human,NP,H3N2,New Zealand,S,2004,09,12,Influenza A virus (A/Canterbury/107/2004(H3N2))XX,52
ABC67587,566,Human,HA,H3N2,New Zealand,S,2004,09,12,Influenza A virus (A/Canterbury/108/2004(H3N2))XX,45
ABC67587,566,Human,HA,H3N2,New Zealand,S,2004,09,12,Influenza A virus (A/Canterbury/108/2004(H3N2))XX,45
ABC43160,566,Human,HA,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43160,566,Human,HA,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43164,498,Human,NP,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43164,498,Human,NP,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43165,230,Human,NS1,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43165,230,Human,NS1,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43166,121,Human,NS2,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43166,121,Human,NS2,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43167,716,Human,PA,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43167,716,Human,PA,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43169,90,Human,PB1-F2,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43169,90,Human,PB1-F2,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43170,759,Human,PB2,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC43170,759,Human,PB2,H3N2,New Zealand,S,2004,08,04,Influenza A virus (A/Canterbury/11/2004(H3N2))XX,63
ABC42658,716,Human,PA,H3N2,New Zealand,S,2004,08,05,Influenza A virus (A/Canterbury/12/2004(H3N2))XX,30
ABC42658,716,Human,PA,H3N2,New Zealand,S,2004,08,05,Influenza A virus (A/Canterbury/12/2004(H3N2))XX,30
ABC42661,759,Human,PB2,H3N2,New Zealand,S,2004,08,05,Influenza A virus (A/Canterbury/12/2004(H3N2))XX,30
ABC42661,759,Human,PB2,H3N2,New Zealand,S,2004,08,05,Influenza A virus (A/Canterbury/12/2004(H3N2))XX,30
ABC67628,757,Human,PB1,H3N2,New Zealand,S,2002,04,19,Influenza A virus (A/Canterbury/13/2002(H3N2))XX,3
ABC67628,757,Human,PB1,H3N2,New Zealand,S,2002,04,19,Influenza A virus (A/Canterbury/13/2002(H3N2))XX,3
ABC67850,566,Human,HA,H3N2,New Zealand,S,2002,05,02,Influenza A virus (A/Canterbury/14/2002(H3N2))XX,7
ABC67850,566,Human,HA,H3N2,New Zealand,S,2002,05,02,Influenza A virus (A/Canterbury/14/2002(H3N2))XX,7
ABC67857,716,Human,PA,H3N2,New Zealand,S,2002,05,02,Influenza A virus (A/Canterbury/14/2002(H3N2))XX,7
ABC67857,716,Human,PA,H3N2,New Zealand,S,2002,05,02,Influenza A virus (A/Canterbury/14/2002(H3N2))XX,7
ABD78054,230,Human,NS1,H3N2,New Zealand,S,2001,08,06,Influenza A virus (A/Canterbury/146/2001(H3N2))XX,1
ABD78054,230,Human,NS1,H3N2,New Zealand,S,2001,08,06,Influenza A virus (A/Canterbury/146/2001(H3N2))XX,1
ABC43179,757,Human,PB1,H3N2,New Zealand,S,2004,08,06,Influenza A virus (A/Canterbury/16/2004(H3N2))XX,85
ABC43179,757,Human,PB1,H3N2,New Zealand,S,2004,08,06,Influenza A virus (A/Canterbury/16/2004(H3N2))XX,85
ABC85787,566,Human,HA,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85787,566,Human,HA,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85789,96,Human,M2,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85789,96,Human,M2,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85790,469,Human,NA,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85790,469,Human,NA,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85791,498,Human,NP,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85791,498,Human,NP,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85793,121,Human,NS2,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85793,121,Human,NS2,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85794,716,Human,PA,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85794,716,Human,PA,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85797,759,Human,PB2,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC85797,759,Human,PB2,H3N2,New Zealand,S,2000,08,07,Influenza A virus (A/Canterbury/17/2000(H3N2))XX,58
ABC43185,469,Human,NA,H3N2,New Zealand,S,2004,08,13,Influenza A virus (A/Canterbury/17/2004(H3N2))XX,53
ABC43185,469,Human,NA,H3N2,New Zealand,S,2004,08,13,Influenza A virus (A/Canterbury/17/2004(H3N2))XX,53
ABC43189,716,Human,PA,H3N2,New Zealand,S,2004,08,13,Influenza A virus (A/Canterbury/17/2004(H3N2))XX,53
ABC43189,716,Human,PA,H3N2,New Zealand,S,2004,08,13,Influenza A virus (A/Canterbury/17/2004(H3N2))XX,53
ABD61344,716,Human,PA,H3N2,New Zealand,S,1999,12,17,Influenza A virus (A/Canterbury/179/1999(H3N2))XX,0
ABD61344,716,Human,PA,H3N2,New Zealand,S,1999,12,17,Influenza A virus (A/Canterbury/179/1999(H3N2))XX,0
ABD61345,757,Human,PB1,H3N2,New Zealand,S,1999,12,17,Influenza A virus (A/Canterbury/179/1999(H3N2))XX,0
ABD61345,757,Human,PB1,H3N2,New Zealand,S,1999,12,17,Influenza A virus (A/Canterbury/179/1999(H3N2))XX,0
ABD61347,759,Human,PB2,H3N2,New Zealand,S,1999,12,17,Influenza A virus (A/Canterbury/179/1999(H3N2))XX,0
ABD61347,759,Human,PB2,H3N2,New Zealand,S,1999,12,17,Influenza A virus (A/Canterbury/179/1999(H3N2))XX,0
ABC50214,469,Human,NA,H3N2,New Zealand,S,2002,05,06,Influenza A virus (A/Canterbury/18/2002(H3N2))XX,1
ABC50214,469,Human,NA,H3N2,New Zealand,S,2002,05,06,Influenza A virus (A/Canterbury/18/2002(H3N2))XX,1
ABC50218,716,Human,PA,H3N2,New Zealand,S,2002,05,06,Influenza A virus (A/Canterbury/18/2002(H3N2))XX,1
ABC50218,716,Human,PA,H3N2,New Zealand,S,2002,05,06,Influenza A virus (A/Canterbury/18/2002(H3N2))XX,1
ABC42662,566,Human,HA,H3N2,New Zealand,S,2004,08,15,Influenza A virus (A/Canterbury/18/2004(H3N2))XX,36
ABC42662,566,Human,HA,H3N2,New Zealand,S,2004,08,15,Influenza A virus (A/Canterbury/18/2004(H3N2))XX,36
ABC67886,469,Human,NA,H3N2,New Zealand,S,2002,05,15,Influenza A virus (A/Canterbury/19/2002(H3N2))XX,14
ABC67886,469,Human,NA,H3N2,New Zealand,S,2002,05,15,Influenza A virus (A/Canterbury/19/2002(H3N2))XX,14
ABC42673,566,Human,HA,H3N2,New Zealand,S,2004,08,17,Influenza A virus (A/Canterbury/19/2004(H3N2))XX,69
ABC42673,566,Human,HA,H3N2,New Zealand,S,2004,08,17,Influenza A virus (A/Canterbury/19/2004(H3N2))XX,69
ABD61348,566,Human,HA,H3N2,New Zealand,S,2000,01,20,Influenza A virus (A/Canterbury/2/2000(H3N2))XX,87
ABD61348,566,Human,HA,H3N2,New Zealand,S,2000,01,20,Influenza A virus (A/Canterbury/2/2000(H3N2))XX,87
ABD61350,96,Human,M2,H3N2,New Zealand,S,2000,01,20,Influenza A virus (A/Canterbury/2/2000(H3N2))XX,87
ABD61350,96,Human,M2,H3N2,New Zealand,S,2000,01,20,Influenza A virus (A/Canterbury/2/2000(H3N2))XX,87
ABD61356,757,Human,PB1,H3N2,New Zealand,S,2000,01,20,Influenza A virus (A/Canterbury/2/2000(H3N2))XX,87
ABD61356,757,Human,PB1,H3N2,New Zealand,S,2000,01,20,Influenza A virus (A/Canterbury/2/2000(H3N2))XX,87
ABD61357,90,Human,PB1-F2,H3N2,New Zealand,S,2000,01,20,Influenza A virus (A/Canterbury/2/2000(H3N2))XX,87
ABD61357,90,Human,PB1-F2,H3N2,New Zealand,S,2000,01,20,Influenza A virus (A/Canterbury/2/2000(H3N2))XX,87
ABD61358,759,Human,PB2,H3N2,New Zealand,S,2000,01,20,Influenza A virus (A/Canterbury/2/2000(H3N2))XX,87
ABD61358,759,Human,PB2,H3N2,New Zealand,S,2000,01,20,Influenza A virus (A/Canterbury/2/2000(H3N2))XX,87
ABC67894,566,Human,HA,H3N2,New Zealand,S,2002,05,06,Influenza A virus (A/Canterbury/20/2002(H3N2))XX,7
ABC67894,566,Human,HA,H3N2,New Zealand,S,2002,05,06,Influenza A virus (A/Canterbury/20/2002(H3N2))XX,7
ABC67901,716,Human,PA,H3N2,New Zealand,S,2002,05,06,Influenza A virus (A/Canterbury/20/2002(H3N2))XX,7
ABC67901,716,Human,PA,H3N2,New Zealand,S,2002,05,06,Influenza A virus (A/Canterbury/20/2002(H3N2))XX,7
ACT21473,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21473,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21474,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21474,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21475,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21475,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21476,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21476,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21477,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21477,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21478,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21478,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21481,757,Human,PB1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21481,757,Human,PB1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21483,757,Human,PB1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21483,757,Human,PB1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21485,757,Human,PB1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21485,757,Human,PB1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21491,96,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21491,96,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21492,88,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21492,88,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21493,108,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21493,108,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21494,94,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21494,94,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21495,180,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21495,180,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21496,86,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21496,86,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21497,208,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21497,208,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21498,189,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21498,189,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21499,43,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21499,43,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21500,151,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21500,151,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21501,190,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21501,190,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21502,108,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21502,108,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21503,60,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21503,60,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21504,78,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21504,78,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21505,98,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21505,98,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21506,90,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21506,90,Human,PA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21507,566,Human,HA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21507,566,Human,HA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21508,566,Human,HA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21508,566,Human,HA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21509,566,Human,HA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21509,566,Human,HA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21510,566,Human,HA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21510,566,Human,HA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21512,498,Human,NP,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21512,498,Human,NP,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21513,498,Human,NP,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21513,498,Human,NP,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21516,469,Human,NA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21516,469,Human,NA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21517,469,Human,NA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21517,469,Human,NA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21518,252,Human,M1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21518,252,Human,M1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21520,252,Human,M1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21520,252,Human,M1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21522,97,Human,M2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21522,97,Human,M2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21524,97,Human,M2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21524,97,Human,M2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21527,252,Human,M1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21527,252,Human,M1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21529,97,Human,M2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21529,97,Human,M2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21530,252,Human,M1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21530,252,Human,M1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21532,252,Human,M1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21532,252,Human,M1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21536,230,Human,NS1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ACT21536,230,Human,NS1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/200/2004(H3N2))XX,56
ABC42772,566,Human,HA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/201/2004(H3N2))XX,54
ABC42772,566,Human,HA,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/201/2004(H3N2))XX,54
ABC42780,757,Human,PB1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/201/2004(H3N2))XX,54
ABC42780,757,Human,PB1,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/201/2004(H3N2))XX,54
ABC42782,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/201/2004(H3N2))XX,54
ABC42782,759,Human,PB2,H3N2,New Zealand,S,2004,09,16,Influenza A virus (A/Canterbury/201/2004(H3N2))XX,54
ABC42791,757,Human,PB1,H3N2,New Zealand,S,2004,09,15,Influenza A virus (A/Canterbury/202/2004(H3N2))XX,50
ABC42791,757,Human,PB1,H3N2,New Zealand,S,2004,09,15,Influenza A virus (A/Canterbury/202/2004(H3N2))XX,50
ABC42792,79,Human,PB1-F2,H3N2,New Zealand,S,2004,09,15,Influenza A virus (A/Canterbury/202/2004(H3N2))XX,50
ABC42792,79,Human,PB1-F2,H3N2,New Zealand,S,2004,09,15,Influenza A virus (A/Canterbury/202/2004(H3N2))XX,50
ABC42793,759,Human,PB2,H3N2,New Zealand,S,2004,09,15,Influenza A virus (A/Canterbury/202/2004(H3N2))XX,50
ABC42793,759,Human,PB2,H3N2,New Zealand,S,2004,09,15,Influenza A virus (A/Canterbury/202/2004(H3N2))XX,50
ABC42801,716,Human,PA,H3N2,New Zealand,S,2004,09,15,Influenza A virus (A/Canterbury/205/2004(H3N2))XX,81
ABC42801,716,Human,PA,H3N2,New Zealand,S,2004,09,15,Influenza A virus (A/Canterbury/205/2004(H3N2))XX,81
ABC42803,90,Human,PB1-F2,H3N2,New Zealand,S,2004,09,15,Influenza A virus (A/Canterbury/205/2004(H3N2))XX,81
ABC42803,90,Human,PB1-F2,H3N2,New Zealand,S,2004,09,15,Influenza A virus (A/Canterbury/205/2004(H3N2))XX,81
ABC43521,95,Human,M2,H3N2,New Zealand,S,2004,09,21,Influenza A virus (A/Canterbury/207/2004(H3N2))XX,68
ABC43521,95,Human,M2,H3N2,New Zealand,S,2004,09,21,Influenza A virus (A/Canterbury/207/2004(H3N2))XX,68
ABC43532,95,Human,M2,H3N2,New Zealand,S,2004,09,22,Influenza A virus (A/Canterbury/208/2004(H3N2))XX,28
ABC43532,95,Human,M2,H3N2,New Zealand,S,2004,09,22,Influenza A virus (A/Canterbury/208/2004(H3N2))XX,28
ABC43475,566,Human,HA,H3N2,New Zealand,S,2004,08,18,Influenza A virus (A/Canterbury/21/2004(H3N2))XX,48
ABC43475,566,Human,HA,H3N2,New Zealand,S,2004,08,18,Influenza A virus (A/Canterbury/21/2004(H3N2))XX,48
ABC43541,566,Human,HA,H3N2,New Zealand,S,2004,09,22,Influenza A virus (A/Canterbury/210/2004(H3N2))XX,60
ABC43541,566,Human,HA,H3N2,New Zealand,S,2004,09,22,Influenza A virus (A/Canterbury/210/2004(H3N2))XX,60
ABC43548,716,Human,PA,H3N2,New Zealand,S,2004,09,22,Influenza A virus (A/Canterbury/210/2004(H3N2))XX,60
ABC43548,716,Human,PA,H3N2,New Zealand,S,2004,09,22,Influenza A virus (A/Canterbury/210/2004(H3N2))XX,60
ABC43549,757,Human,PB1,H3N2,New Zealand,S,2004,09,22,Influenza A virus (A/Canterbury/210/2004(H3N2))XX,60
ABC43549,757,Human,PB1,H3N2,New Zealand,S,2004,09,22,Influenza A virus (A/Canterbury/210/2004(H3N2))XX,60
ABC42705,759,Human,PB2,H3N2,New Zealand,S,2004,08,19,Influenza A virus (A/Canterbury/23/2004(H3N2))XX,59
ABC42705,759,Human,PB2,H3N2,New Zealand,S,2004,08,19,Influenza A virus (A/Canterbury/23/2004(H3N2))XX,59
ABC43493,716,Human,PA,H3N2,New Zealand,S,2004,08,11,Influenza A virus (A/Canterbury/24/2004(H3N2))XX,30
ABC43493,716,Human,PA,H3N2,New Zealand,S,2004,08,11,Influenza A virus (A/Canterbury/24/2004(H3N2))XX,30
ABC67972,230,Human,NS1,H3N2,New Zealand,S,2002,05,13,Influenza A virus (A/Canterbury/27/2002(H3N2))XX,2
ABC67972,230,Human,NS1,H3N2,New Zealand,S,2002,05,13,Influenza A virus (A/Canterbury/27/2002(H3N2))XX,2
ABC67981,469,Human,NA,H3N2,New Zealand,S,2002,05,15,Influenza A virus (A/Canterbury/29/2002(H3N2))XX,0
ABC67981,469,Human,NA,H3N2,New Zealand,S,2002,05,15,Influenza A virus (A/Canterbury/29/2002(H3N2))XX,0
